"Feature","Feature.Systematic.Name","Feature.Type","Coordinates","Strand","ChrN","Pathways","pro","anti","fitness","GoTerm","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3","p7.8","p10.7","p14","p17.8","p22","p26.8","p32.2","p38.4","p45.4","p53.3","p62.2","p72.3","RLS","buds"
"KAR4","YCL055W","ORF","27929-28936","+","III",NA,NA,NA,NA,"0000741; 0046020; 0007329; 0007329; 0007329; 0003700; 0003700; 0005634; 0005829; 0005634; 0007329; 0006139; 0008168; 0005737; 0005634; 0003700; 0051321; 0000742; 0007126",25.98276776,25.94024986,26.01587458,26.0963848,26.93436601,26.52737054,24.97987733,20.63130956,17.19687591,15.30880875,14.65128055,16.23517248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20,21,19,12,13",17
"NPP1","YCR026C","ORF","164111-166339","-","III",NA,NA,NA,NA,"0004528; 0004551; 0035529; 0004551; 0016021; 0016020; 0016020; 0003824; 0008152; 0006796; 0004528; 0047429; 0017111; 0003824; 0016787; 0008152; 0005575; 0009141; 0047429; 0047429; 0016036; 0016036; 0017111",21.24502851,21.5964382,22.03960778,22.44074574,23.28246064,22.96078664,22.21221763,20.88924299,19.7228973,19.32539967,19.68184523,21.36448641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,28,11,9,22",17
"SVF1","YDR346C","ORF","1167214-1168659","-","IV",NA,NA,NA,NA,"0005634; 0005634; 0005737; 0006979; 0005737; 0005634; 0005737; 0034599; 0003674",149.3521715,151.6769073,153.1871425,153.434614,152.2825958,146.6902653,137.9337388,122.2198675,126.8239148,124.4702038,117.3087463,98.28971308,43.90943749,43.44275833,43.07479265,42.7894459,42.73791514,43.4025526,43.6399527,44.19795563,45.26763716,46.1161844,46.37459159,45.49612357,"10,10,6,4,6,24,8,22,4,7,22,19,29,40,30,30,21,4,3,15,15,23,29,20,24",17
"YDR514C","YDR514C","ORF","1471548-1472999","-","IV",NA,NA,NA,NA,"0005739; 0005634; 0005739; 0008150; 0005739; 0005634; 0003676; 0005739; 0005634; 0003674",24.4373625,24.53846297,24.36594489,23.97500836,22.73327999,21.8352535,21.54661836,23.4328586,25.49754553,25.188532,23.03675843,17.66715886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24,5,19,15,22",17
"AMS1","YGL156W","ORF","210416-213667","+","VII",NA,NA,NA,NA,"0006013; 0008270; 0015923; 0005975; 0004559; 0004553; 0003824; 0046872; 0006013; 0006517; 0000329; 0004559; 0016787; 0016798; 0004559; 0044262; 0009313; 0004559; 0008152; 0005773; 0030246; 0005773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.62136102,34.81866836,39.82108771,47.75206282,61.1971182,72.75654985,75.1050486,74.66496869,72.28074739,79.72740647,88.40674154,97.48076148,"17,26,18,12,12",17
"SPO16","YHR153C","ORF","402086-402682","-","VIII",NA,NA,NA,NA,"0007130; 0010520; 0030435; 0051321; 0000794; 0003674; 0030437; 0033235",3.234603692,3.318849725,3.395943583,3.468299598,3.50732226,3.552175177,3.501803137,3.286976103,2.952910415,2.674306126,2.39727691,2.214642436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18,16,23,9,19",17
"DPH2","YKL191W","ORF","81035-82639","+","XI","diphthamide biosynthesis",NA,NA,NA,"0017183; 0005737; 0017183; 0005737; 0005737; 0017183; 0003674; 0017183",80.84391206,80.95206856,80.75600758,80.39772073,78.97163917,78.67032579,79.20571867,83.04461392,82.40438362,78.82032401,72.38624021,62.4947319,1.804156248,1.784965719,1.773060403,1.762126872,1.739368767,1.872692975,2.052863019,2.233335422,2.257457528,2.173426823,2.051476906,1.927599523,"14,23,19,16,13",17
"YOR238W","YOR238W","ORF","783677-784588","+","XV",NA,NA,NA,NA,"0005737; 0003674; 0008150; 0005737; 0005737",26.6797407,26.55065304,26.285034,25.82613605,25.15918972,23.94373154,22.7715684,22.12147211,22.43242357,21.64102019,20.06526482,16.89427836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17,14,16,25,13",17
"sur1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10,16,14,4,17,5,17,7,14,17,17,17,11,17,8,10,14,24,8,25,15,35,27,22,31,28,15,21,35,19,23,19,19,13,11,14,23,21,12,15,13,13,17,19,13",17
"vps66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25,19,18,3,20",17
"ycr022c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18,22,20,15,10",17
"ydc1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13,14,26,17,15",17
"ygr291c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18,20,18,18,11",17
"yil100w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13,15,8,33,16",17
"FUN12","YAL035W","ORF","76427-79435","+","I",NA,0,0,1,"0001732; 0000462; 0005829; 0010494; 0046872; 0016787; 0005525; 0000166; 0006412; 0006446; 0003924; 0030687; 0043022; 0005525; 0006413; 0005737; 0005737; 0005525; 0003924; 0003743; 0003743; 0003924; 0031369; 0001732; 0005737; 0033290; 0005739; 0042255; 0003743; 0022627; 0005739",126.1886985,125.1847059,123.1519661,120.9132341,114.9787984,115.7140072,116.0853861,112.7421,114.3780034,111.7381707,104.9498746,91.16294136,455.3083559,459.4237639,466.1617564,477.87577,499.4471899,507.5241786,523.3454801,531.6113061,514.6463644,516.6079225,523.6318599,538.1256448,"12,6,25,9,29,17,17,31,14,22,17,30,32,20,22,18,12,8,10,13,26,7,17,18,11,12,11,31,19,26,7,8,11,8,7,17,30,23,10,16",16.975
"TIF2","YJL138C","ORF","153504-154691","-","X",NA,0,0.333333333333333,0.666666666666667,"0003743; 0005886; 0003743; 0005737; 0006446; 0003743; 0005840; 0004004; 0005737; 0016281; 0016281; 0016281; 0010501; 0010468; 0004386; 0003676; 0005524; 0005524; 0000166; 0003723; 0003743; 0005737; 0005737; 0006412; 0006413; 0016787; 0006413",469.4415438,470.6558936,470.9806959,471.7400571,469.2916502,475.1749123,479.4154074,473.9696878,486.3001816,483.8911117,467.7449718,427.1939414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,5,5,9,5,10,8,10,10,12,10,12,10,12,10,12,11,13,11,13,12,13,13,14,13,14,13,14,13,15,14,16,14,16,15,17,16,17,17,18,17,18,17,19,17,19,18,20,18,20,19,20,19,20,19,21,19,21,19,21,19,21,20,21,20,23,21,24,21,24,21,25,21,25,21,25,21,26,21,26,21,26,21,26,21,26,22,",16.9540229885057
"LOS1","YKL205W","ORF","50051-53353","+","XI",NA,0,0,1,"0016021; 0005739; 0006409; 0000049; 0008536; 0005739; 0005634; 0005634; 0000049; 0008033; 0005643; 0015932; 0071528; 0005737; 0005737; 0003723; 0006810; 0005737; 0016363",24.18936632,24.08237692,23.7182368,23.16021809,21.81770433,21.01962385,20.72910794,22.05793122,23.18979131,22.08068131,19.09400802,12.99954528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,3,8,8,2,4,8,10,2,7,10,11,2,10,12,13,3,14,12,15,3,14,14,16,3,17,15,17,4,17,15,18,4,18,17,26,4,18,17,27,4,18,19,30,5,18,19,31,5,18,21,31,5,19,22,31,6,19,25,32,7,19,25,34,7,19,26,35,7,20,26,35,8,20,29,36,8,20,35,39,9,20,40,9,20,40,9,20,41,9,21,42,9,21,43,1",16.9479166666667
"SPT8","YLR055C","ORF","251272-253080","-","XII",NA,0,0,1,"0000124; 0005634; 0003712; 0003712; 0006351; 0017025; 0017025; 0045944; 0000122; 0000122; 0016573; 0006325; 0006355; 0005634; 0005634",23.86702624,24.05175631,24.28157088,24.55712864,25.02884212,25.10592057,25.6123802,28.15675817,28.30411158,27.65929528,26.27010837,24.17633342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,9,14,11,12,16,7,10,5,2,15,14,12,19,22,8,10,10,4,15,18,12,21,27,12,13,12,4,15,20,13,21,29,16,14,13,8,16,20,14,22,29,17,15,14,10,17,22,14,24,18,15,18,15,17,22,16,24,19,16,19,17,20,23,18,25,19,18,19,18,21,24,19,25,22,20,22,18,22,24,20,25,25,20,22,18,24,24,",16.9204545454545
"CSM1","YCR086W","ORF","263392-263964","+","III",NA,NA,NA,NA,"0034503; 0033551; 0005730; 0005634; 0070550; 0000775; 0000775; 0005694; 0005635; 0051321; 0003674; 0045132; 0005730; 0045143; 0045143",22.96551069,23.59138123,24.55354966,25.77257313,28.06793269,29.43903375,30.31211518,29.55255174,30.25940417,31.28583285,32.53740451,34.0021724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10,10,30,35,22,9,9,24,19,41,6,13,16,4,8,3,39,12,22,12,29,10,6,16",16.875
"CYS3","YAL012W","ORF","130799-131983","+","I","cysteine biosynthesis from homocysteine; cysteine biosynthesis/homocysteine degradation; threonine degradation",NA,NA,NA,"0005737; 0005737; 0080146; 0044540; 0019344; 0004123; 0019344; 0005737; 0005737; 0004123; 0019343; 0030170; 0008652; 0016829; 0003824; 0004123; 0019346; 0019344; 0004123; 0005634",289.4893208,272.8450834,251.3975688,228.2606294,188.6826498,177.3697424,184.4105808,233.0981783,257.3493724,262.6699783,254.0699199,222.4849735,3139.100796,3102.691436,3046.696052,2954.249834,2789.452061,2710.691979,2580.604205,2488.746139,2515.899606,2425.781755,2317.122808,2190.052,"9,11,11,9,12,9,11,15,10,11,11,11,10,9,11,10,9,12,10,11,3,2,2,1,4,2,4,3,3,4,2,2,3,1,5,4,2,5,4,2,18,42,10,38,25,28,24,17,20,15,26,19,54,18,20,29,35,20,45,68,29,53,32,41,29,18,42,10,38,25,28,24,17,20,15",16.8266666666667
"PLP1","YDR183W","ORF","829585-830277","+","IV",NA,NA,NA,NA,"0005575; 0006457; 0031683; 0019236; 0005737; 0007329; 0007329; 0009968; 0005737",17.18456272,17.0679654,17.07429528,17.34930153,17.86479375,19.54394626,20.64992125,19.07790132,17.51588532,18.74169827,22.38060932,30.43133409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9,10,22,20,23",16.8
"YEL067C","YEL067C","ORF","26189-26776","-","V",NA,NA,NA,NA,"0008150; 0005739; 0003674; 0005739",19.27950949,18.95401438,18.61750798,18.20445383,18.11622087,17.1722184,15.8447822,13.71198114,12.46699554,12.80996808,14.91061774,19.75256995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10,24,23,18,9",16.8
"GRR1","YJR090C","ORF","590872-594327","-","X",NA,NA,NA,NA,"0005634; 0016567; 0000142; 0000142; 0000751; 0006974; 0016567; 0016567; 0019005; 0000082; 0031146; 0061630; 0071406; 0004842; 0030674; 0030674; 0030674; 0030674; 0000209; 0006006; 0016020; 0016020; 0005975; 0005737",13.89028567,13.89483426,13.9131984,13.98568518,14.09472433,14.36115991,14.68558293,15.17110063,15.49397857,15.36843785,14.77874119,13.50105511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19,13,13,22,17",16.8
"MDM35","YKL053C-A","ORF","339182-339442","-","XI",NA,NA,NA,NA,"0005758; 0005737; 0006869; 0005515; 0045332; 0033108; 0005737; 0005634; 0007005; 0005758; 0006810; 0005634; 0005634; 0005739; 0005737; 0005739",81.84374218,85.11288823,89.4865561,93.57604104,101.4768101,100.0561387,96.1465907,89.32565914,79.84691683,74.21510242,71.48668601,74.51407428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18,16,21,13,16",16.8
"YLR278C","YLR278C","ORF","699999-704024","-","XII",NA,NA,NA,NA,"0005634; 0000981; 0003677; 0008270; 0006355; 0046872; 0043565; 0005634; 0005634; 0006355; 0003677; 0006351; 0005634; 0006351; 0008150",17.07350311,16.89909242,16.65983459,16.41834692,15.86228568,15.9413687,16.33443905,17.56144455,17.38277441,17.41705822,17.63741578,18.46100781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22,22,14,9,17",16.8
"moh1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13,17,22,19,13,13,17,22,19,13",16.8
"ydl096c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12,13,16,29,14",16.8
"yhr095w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16,23,11,12,22",16.8
"yjl067w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11,26,7,20,20",16.8
"HOF1","YMR032W","ORF","335298-337307","+","XIII",NA,NA,NA,NA,"0006974; 0005856; 0008092; 0000281; 0007049; 0097320; 0005543; 0016020; 0060627; 0007010; 0031988; 0000142; 0000144; 0000281; 0005737; 0005935; 0044697; 0090339; 0000917; 0000281; 0051301; 0090339; 0007067; 0005856; 0000142",14.35061036,14.11238374,13.63933853,12.79889418,11.52301838,9.315548342,7.081310155,5.573205279,4.617068399,4.008752627,4.16315826,5.305180762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20,23,18,6,20,23,18,6",16.75
"RTT107","YHR154W","ORF","402966-406178","+","VIII",NA,0,0,1,"0006974; 0005634; 0035361; 0071944; 0006281; 0010526; 0005634; 0003674; 0005634; 0006302; 1990683; 0005634",11.60220347,11.50813267,11.34758899,11.16857715,10.70923182,10.73560092,10.91034406,11.35842233,11.47449853,11.69619566,12.06105512,12.73485119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32,11,22,19,24,5,6,14,5,5,12,33,20,32,35,32,11,22,19,24,5,6,14,5,5",16.72
"YME1","YPR024W","ORF","610481-612724","+","XVI",NA,0,0,1,"0005743; 0005739; 0006515; 0005739; 0000166; 0005739; 0016020; 0006508; 0005524; 0004222; 0005524; 0004176; 0005743; 0006457; 0045041; 0045041; 0051604; 0006508; 0046872; 0016020; 0008237; 0016787; 0005739; 0008233; 0005739; 0004176; 0031942; 0005743",36.9906205,37.72741638,39.01753613,40.88581229,44.38084466,46.66483394,49.42944947,55.66646745,55.14844703,51.73761829,44.39548107,32.15998292,16.72190784,15.27678852,13.65354419,11.39340043,8.022423525,8.143796762,7.689546909,7.913535168,7.787025856,8.516796223,9.534938713,10.75987827,"1,20,19,19,25,16,1,2,33,6,23,14,9,8,12,29,23,12,13,17,5,19,16,16,12,14,16,17,17,9,10,1,22,15,16,20,28,23,5,28,19,23,27,7,28,11,12,32,20,2,18,20,8,47,19,5,28,19,23,27,7,28,11,12,32,20,2,18,20,8,47,19,17,13,12,22,21,12,17,17,11,17,19,10,14,23,11,14,1,23,15,",16.6923076923077
"SRB2","YHR041C","ORF","189131-189864","-","VIII",NA,NA,NA,NA,"0000991; 0000991; 0001104; 0006357; 0016592; 0006351; 0005634; 0005634; 0010689; 0010691; 0006355; 0070847; 0045944; 0001135; 0019904; 0001128; 0001129; 0051123",60.06245424,60.18589245,60.06828099,59.63501648,58.23409707,56.78024346,56.30222674,59.54537542,60.50530614,61.40420311,62.64026961,64.43094716,11.5567035,11.56329475,11.60962375,11.70805312,11.91570634,12.24503792,12.45766833,12.57240358,12.40875435,12.46842662,12.60715327,12.90025507,"13,22,30,4,20,34,27,45,33,6,7,5,2,1,1",16.6666666666667
"CAF20","YOR276W","ORF","841333-841818","+","XV",NA,NA,NA,NA,"0017148; 0005845; 0017148; 0005845; 0005737; 0017148; 0006413; 0003674; 0003743; 0010606; 0005737; 0005737; 0006412; 0017148; 0006413; 0006417",446.8952315,453.150506,459.1284494,465.028784,470.4271741,474.9716587,470.8599417,440.2007595,445.1406914,450.0729262,456.3639962,460.6310124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5,6,6,8,7,11,7,13,7,14,8,15,8,15,8,16,9,17,9,17,10,17,10,18,11,18,11,19,11,20,12,20,12,21,12,21,13,21,13,21,13,22,13,22,13,22,13,22,13,22,13,23,13,24,13,24,14,25,14,25,14,25,14,25,14,25,14,26,14,26,15,27,15,27,15,28,15,28,15,28,15,28,15,29,16,29,16,29,16,",16.6629213483146
"PDX3","YBR035C","ORF","306269-306955","-","II","pyridoxal 5'-phosphate salvage pathway; pyridoxal 5'-phosphate salvage pathway",0,1,0,"0004733; 0004733; 0055114; 0016638; 0010181; 0008615; 0004733; 0016491; 0009443; 0005758; 0016491; 0004733; 0010181; 0008615; 0055114",157.5798596,155.9106896,155.4259399,154.9855,159.5549871,155.5432653,150.5424116,146.1868418,132.1855383,121.9033684,113.2399552,108.6565483,229.6369208,231.6541295,232.3920526,230.8180359,221.9665373,220.4718783,235.2777288,252.0251332,251.9339115,240.509189,236.733014,252.5645351,"14,22,15,20,12",16.6
"POL4","YCR014C","ORF","139185-140933","-","III",NA,NA,NA,NA,"0016740; 0005634; 0005634; 0006974; 0016779; 0003887; 0003887; 0046872; 0006303; 0006303; 0006281; 0003677; 0016779; 0034061; 0003887; 0006281; 0006303; 0006302; 0003887; 0005634",10.94890618,11.04711696,11.17784237,11.27027777,11.54051203,11.2106616,10.72300153,9.997424512,9.957078163,10.91779476,13.00450519,16.73854888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14,12,24,14,19",16.6
"RPA14","YDR156W","ORF","769525-769938","+","IV",NA,NA,NA,NA,"0042790; 0008361; 0005736; 0042790; 0005736; 0005634; 0005730; 0006360; 0001054; 0042254; 0005736; 0003899",135.3940522,140.9590258,147.8732699,156.3299165,168.8086287,179.0547789,186.508968,184.1710428,201.0243443,208.2868024,206.6809139,187.6561675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,8,19,23,18",16.6
"PRM2","YIL037C","ORF","283029-284999","-","IX",NA,NA,NA,NA,"0016020; 0016020; 0016021; 0016021; 0003674; 0016021; 0000742",4.124411748,4.064584692,4.023755132,3.999022193,4.045771018,4.061174241,4.13982572,4.318627862,4.561807338,4.691605708,4.72571756,4.544263347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10,19,15,20,19",16.6
"UTR4","YEL038W","ORF","80462-81145","+","V","methionine salvage pathway",NA,NA,NA,"0000287; 0019509; 0000287; 0043874; 0005737; 0043874; 0005634; 0008652; 0009086; 0005737; 0005737; 0046872; 0019509; 0043716; 0043874; 0019509; 0005634; 0043715; 0016787; 0005634; 0019284",68.46127208,68.20535462,68.34660059,68.74960239,70.26633562,70.88162469,71.92536917,73.75126901,74.26423667,82.26060203,97.91937182,125.8325394,68.94373635,68.67424598,67.18899011,64.05152327,57.9148823,47.16430762,38.77143053,31.62849241,29.03696413,24.85147376,21.42336045,18.17542915,"27,16,14,13,13",16.6
"SCS2","YER120W","ORF","401135-401869","+","V",NA,NA,NA,NA,"0031965; 0042992; 0042992; 0006348; 0008654; 0006348; 0008654; 0048309; 0048309; 0005934; 0005783; 0005789; 0071561; 0005886; 0031965; 0005789; 0061163; 0005935; 0090158; 0060304; 0016021; 0016020; 0030176; 0005635; 0005634; 0005783; 0035091; 0006348; 0032377; 0008654; 0033149; 0033149; 0005783; 0005635",251.8788792,248.6752341,245.7012253,243.464677,241.7191641,243.9111864,247.5256454,253.8336713,245.9036646,246.0413217,252.625959,273.0546098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18,20,16,20,9",16.6
"AFT1","YGL071W","ORF","372012-374084","+","VII",NA,NA,NA,NA,"0036086; 0006351; 0034758; 0000987; 0000982; 0000982; 0000122; 0043565; 0005634; 0005634; 0036086; 0005737; 0005634; 0000778; 0007059; 0006355; 0032048; 0046872; 0034087; 0045132; 0005737; 0005634; 0045944; 0005634; 0005737",27.40770224,27.15050335,26.90772954,26.8226158,26.67474965,27.47747849,28.74382179,30.85406818,31.96351893,32.27918111,31.76653395,30.07359478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,35,17,12,15,4,35,17,12,15",16.6
"SEY1","YOR165W","ORF","644566-646896","+","XV",NA,NA,NA,NA,"0005525; 0061024; 0071944; 0016320; 0007029; 0048309; 0016320; 0016320; 0016020; 0007029; 0005783; 0005783; 0005789; 0016021; 0007029; 0003924; 0032541; 0005525; 0016021; 0005789; 0007029; 0005933; 0016787; 0005737; 0003924; 0005783; 0005525; 0000166",36.9002116,37.08067378,37.23824188,37.37365068,37.61365226,37.40060615,37.12599107,37.1813323,37.44373128,36.6362497,34.90721553,31.71899655,82.71951604,85.71264185,89.40631516,94.45651865,101.3634929,105.9818997,106.9535142,106.6584208,103.9926984,101.4270683,101.0276283,105.1548218,"15,5,25,12,26",16.6
"PUS7","YOR243C","ORF","790211-792241","-","XV",NA,NA,NA,NA,"0031119; 0006397; 0031120; 0009982; 0016853; 0005634; 0042254; 0005737; 0009982; 0009451; 0003723; 0001522; 1990481; 0009982; 0031120; 0031120; 0009982; 0008380; 0006364; 0008033; 0005634; 0005634; 0005634; 1990481; 0000455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.32946361,27.80794284,28.3496451,29.04241837,30.0290391,30.14773917,29.59026663,28.77750421,28.33286198,30.18668192,33.63802916,39.1592041,"13,21,10,23,16",16.6
"RIM20","YOR275C","ORF","839084-841069","-","XV",NA,NA,NA,NA,"0001403; 0009268; 0005737; 0005634; 0005634; 0016485; 0016485; 0016485; 0003674; 0006508; 0030435; 0001403; 0005737; 0005737; 0005634",18.54301939,18.67524936,18.94597934,19.21531082,20.12985929,19.64759648,19.20665377,19.51474586,19.70878966,19.72803327,19.66889053,19.3143635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9,23,18,20,13",16.6
"SNT309","YPR101W","ORF","730492-731019","+","XVI",NA,NA,NA,NA,"0006397; 0071013; 0005634; 0071011; 0000398; 0005681; 0000398; 0000974; 0071006; 0000384; 0005634; 0008380",41.54856656,40.53462202,39.08792432,37.41301559,34.40359321,33.34120099,33.58685471,36.71355106,38.658622,39.50572108,40.07957233,40.27504782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14,10,13,35,11",16.6
"BSP1","YPR171W","ORF","883828-885558","+","XVI",NA,NA,NA,NA,"0030674; 0030479; 0006897; 0005856; 0005886; 0005886; 0005934; 0030479; 0016020; 0043332; 0016020; 0051666; 0005935; 0005737",26.18161629,26.35161715,26.46734135,26.45515382,26.38786411,25.72971162,25.11587781,24.56286988,26.3935103,28.57268001,31.67194807,35.57184669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9,21,19,9,25",16.6
"dit1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10,26,19,15,13",16.6
"trk2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21,17,7,22,16",16.6
"ydr348c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28,14,16,19,6",16.6
"yer084w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16,17,16,17,17",16.6
"ypl041c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19,11,13,12,28",16.6
"BNI5","YNL166C","ORF","322219-323565","-","XIV",NA,NA,NA,NA,"0000921; 0005737; 0005737; 0005935; 0000144; 0000144; 0005935; 0005933; 0007049; 0030674",38.43477881,38.42897972,38.37162926,38.39904196,38.13655288,38.94310829,39.8509152,40.43368603,41.314841,41.63824809,41.4758072,40.6320795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19,12,25,17,15,5,17,6,5,8,11,14,16,19,15,28,24,31,28",16.5789473684211
"TOM70","YNL121C","ORF","398684-400537","-","XIV",NA,NA,NA,NA,"0005741; 0015450; 0015266; 0006886; 0005741; 0016020; 0016021; 0006626; 0005741; 0005741; 0005739; 0031307; 0016021; 0005739; 0045039; 0030150; 0030943; 0005742; 0005739; 0005739; 0045039",85.90549479,84.74678113,83.33303697,81.96141088,80.16781076,80.02087202,79.05716882,75.2997347,71.19007616,67.91286823,65.1207052,63.96299002,426.7388474,424.3114866,422.9272765,421.7032984,419.1075679,439.940129,455.7635212,470.2373275,468.8092684,453.1271218,439.2145426,436.9281327,"9,14,12,24,17,14,13,20,27,13,17,30,16,14,30,22,18,30,16,11,12,5,24,16,10,7,19,10,9,10,8,23,32,20,8,6,10,8,9,24,13,14,13,17,15,22,19,30,10,14,14,15,12,22,21,9,26,14,19,26,13,10,12,23,19,19,15,27,18,12,19,15,16,31,17,14,21,22,17,14,12,8,6,24,22",16.5647058823529
"STB1","YNL309W","ORF","52662-53924","+","XIV",NA,NA,NA,NA,"0008134; 0000083; 0005737; 0005737; 0005634; 0005634; 0005737; 1900423; 0030907; 0008134; 0000083; 0008134; 0000989; 0033309; 0070822; 0070822; 0005634; 0005634",12.58013287,12.58306024,12.47732942,12.24840288,11.6696955,11.07121862,10.94998313,12.50555729,13.26961693,13.51142793,13.51945731,13.15002484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31,21,19,21,13,7,4,29,16,13,16,18,14,19,19,27,11,10,12,9",16.45
