"Feature","Feature.Systematic.Name","Feature.Type","Coordinates","Strand","ChrN","Pathways","pro","anti","fitness","GoTerm","RLS","RLSMean","DivergenceSlopes","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3","p7.8","p10.7","p14","p17.8","p22","p26.8","p32.2","p38.4","p45.4","p53.3","p62.2","p72.3"
"AIM10","YER087W","ORF","330576-332306","+","V",NA,NA,NA,NA,"0004812; 0005737; 0005524; 0004827; 0000166; 0006418; 0005739; 0004827; 0004827; 0006433; 0005739; 0000166; 0008150; 0006412; 0016874; 0005739; 0005739; 0004812; 0005524","16,33,18,25,37",25.8,-0.00520178755601421,10.25814674,9.726421054,9.159228998,8.621610693,7.978228946,7.869859389,7.992700533,8.556671956,8.008586418,7.679642021,7.447692892,7.564396616,9.299588766,9.103744779,8.979387615,9.020210845,9.680446287,9.505484161,8.128236083,6.154154828,4.302195438,3.321636444,2.520852918,1.864755065
"PTM1","YKL039W","ORF","362622-364193","+","XI",NA,NA,NA,NA,"0016021; 0031901; 0005794; 0016020; 0000139; 0016021; 0016021; 0008150; 0003674; 0005768","27,28,27,20,27",25.8,-0.000879262387382862,53.36197249,50.64126064,47.59583034,44.39428792,40.20816591,37.98487934,37.23780123,40.22425544,37.54688155,34.94335883,31.93409609,28.82111055,3.37632076,3.469428705,3.5583945,3.66287203,3.776835993,3.605596815,3.734098077,3.805124078,3.626268324,3.642464833,3.655797026,3.638177624
"IES3","YLR052W","ORF","247201-247953","+","XII",NA,NA,NA,NA,"0005634; 0006348; 0000723; 0006351; 0006355; 0031011; 0042766; 0000722; 0031011; 0003674; 0005634; 0005634","18,19,38,29,25",25.8,0.00024423788800499,63.99534366,63.43729724,62.61184246,61.3948976,59.66415061,57.42072977,54.53445807,49.92059891,47.35701261,45.03687283,43.05196225,41.23471815,4.687189975,5.054065644,5.395626373,5.712985259,5.681753662,5.996490073,6.944783901,8.072740739,8.964349023,9.021573778,8.742762233,8.156861424
"TCB2","YNL087W","ORF","462411-465947","+","XIV",NA,NA,NA,NA,"0060304; 0090158; 0005783; 0005543; 0032541; 0008289; 0016020; 0008289; 0005783; 0005933; 0005886; 0005886; 0016021; 0071944","12,29,25,36,27",25.8,-0.00360540331685587,47.15220836,47.10031901,46.93710084,46.66400946,46.02311439,45.60030869,45.11455693,44.13489474,44.87238243,45.89330733,47.44230701,49.41626596,10.78625961,10.79676796,10.84919059,10.96967832,11.25108619,11.45016875,11.72166129,11.62297043,10.43204027,10.48930257,11.38753612,13.64050697
"CEX1","YOR112W","ORF","531508-533793","+","XV",NA,NA,NA,NA,"0006409; 0005737; 0005737; 0005643; 0005643; 0006409; 0006409; 0000049; 0005737; 0005737; 0006409","25,19,22,39,35,36,16,8,21,13,20,23,22,31,22,23,18,7,24,16,32,57,54,32,30",25.8,-0.00241608895011952,16.85935257,16.48286657,16.00025831,15.46008628,14.64775841,14.16003793,13.94135056,14.61883686,14.21028777,13.66171285,13.0132661,12.39348141,20.33228839,20.72412787,21.33271701,22.31210421,23.85749453,24.86514886,28.80276761,32.77145908,33.81485628,33.01388171,30.91440665,27.38432445
"THI6","YPL214C","ORF","148569-150191","-","XVI","thiamine biosynthesis",NA,NA,NA,"0009228; 0008152; 0004789; 0009228; 0003824; 0004417; 0004789; 0009228; 0005829; 0005737; 0005737; 0016310; 0003824; 0000166; 0016740; 0004417; 0004789; 0009229; 0016301; 0046872; 0005524; 0004417","23,10,26,30,40",25.8,-0.00245822121808834,22.06267379,21.50795068,20.8844284,20.14781033,19.33828773,18.18701335,17.77058645,19.33196933,21.58679977,22.45808845,22.3661936,19.99134033,3.925658275,4.107945803,4.318799642,4.609736918,5.06486267,5.059864809,4.667832847,4.160343911,3.961900359,4.170581391,4.455166882,4.717107672
"IMH1","YLR309C","ORF","749034-751769","-","XII",NA,NA,NA,NA,"0043001; 0005794; 0005829; 0016192; 0003674; 0016020; 0015031; 0005737; 0034976; 0000042; 0000139; 0006810; 0005794; 0005737","11,5,11,16,5,66,4,25,34,14,27,49,27,12,39,38,30,15,38,21,25,40,34,31,43,10,18,30,12,43",25.7666666666667,-0.00135627890872734,17.30691921,17.60674909,17.98755342,18.40564552,19.08798315,19.24416157,19.17114722,19.11011321,17.74866272,17.29399496,17.53973245,19.34404608,27.8884443,27.56644251,26.92576421,25.86225852,24.13223022,21.22351076,20.06314174,19.60341517,21.19346308,20.69668123,18.77133539,14.32356782
"ELP2","YGR200C","ORF","899904-902270","-","VII",NA,NA,NA,NA,"0008017; 0032447; 0005634; 0005737; 0006357; 0002098; 0006810; 0033588; 0006355; 0005737; 0005737; 0015031; 0005634; 0005634; 0006351","12,23,9,15,45,33,32,41,34,27,37,31,17,18,23,37,33,30,33,8,18,17,19,21,31",25.76,0.00558780957650662,64.25629571,63.96772238,63.20702516,62.24574129,59.64903176,59.18655405,59.73055977,62.77467322,65.99431761,64.5039392,58.81199075,46.08521844,35.94715766,36.5898883,36.91027935,36.90893562,35.50436016,34.21709417,33.17972794,31.99421358,30.94899449,30.01289262,28.8909103,27.69188466
"ALO1","YML086C","ORF","95791-97371","-","XIII","dehydro-D-arabinono-1,4-lactone biosynthesis",NA,NA,NA,"0034599; 0003885; 0005739; 0005739; 0003885; 0016020; 0016899; 0055114; 0005739; 0003885; 0005741; 0031307; 0016614; 0005739; 0016491; 0055114; 0031966; 0016020; 0003824; 0016491; 0050660; 0070485; 0005739","45,10,33,36,50,35,35,19,48,17,3,31,28,20,16,32,45,1,17,33,22,18,35,41,26,16,17,21,14,24,24,14,26,28,19,24,29,17,29,14,27,27,30,25,38",25.7555555555556,-0.000425366951762994,56.11661615,54.20352965,52.23458037,50.35757048,48.46868834,47.79163847,47.76391203,48.72692237,46.98480235,45.50714908,43.87092188,42.2671108,168.4150096,162.9175344,159.0479719,156.6322774,158.7502678,171.593006,177.6982078,182.8622307,178.8884232,178.6860703,184.3777584,201.2520728
"MET6","YER091C","ORF","339864-342167","-","V","methionine biosynthesis; S-adenosylmethionine cycle",0,0,1,"0009086; 0008652; 0008705; 0005576; 0050667; 0005829; 0005737; 0009086; 0008270; 0003871; 0008652; 0009086; 0005886; 0016740; 0003871; 0008168; 0046872; 0032259; 0003871","17,38,21,4,20,32,31,32,27,37,33,26,11,37,37,28,24,37,7,12,21,15,15,17,35,31,32,33,29,34,29,23,25,33,33,16,10,40,25,27,24,25,34,39,22,28,23,20,8,31,31,43,29,32,33,14,30,19,14,25,20,6,41,26,41,5,28,28,43,13,34,32,29,10,24,15,46,37,24,33,32,39,39,22,14,30,21,22,16,37,5,30,31,20,30,28,19,22,16,31,13,25,39,32,31,25,9,19,36,27,35,16,14,22,34,29,38,36,37,23,36,28,17,15,33,38,27,21,32,17,22,39,32,25,20,23,28,31,23,18,21,13,32,28,25,31,22,12,20,26,12,22,23,17,19,20,38,23,41,45,28,16,11,18,22",25.7393939393939,-0.00318675054653935,2085.528288,2043.965024,1990.473631,1930.984638,1833.612962,1792.331403,1778.242576,1825.942029,1820.924474,1799.192872,1764.787005,1711.915693,65342.79704,65370.82333,65410.10298,65482.21746,65641.1905,65497.18272,65526.94678,65212.38282,63855.52937,63036.89531,62528.62443,62602.54237
"DIP5","YPL265W","ORF","41043-42869","+","XVI",NA,NA,NA,NA,"0089712; 0005313; 0015183; 0089711; 0016021; 0006865; 0006810; 0016020; 0016020; 0000324; 0000329; 0005773; 0005887; 0015297; 0016021; 0016020; 0015171; 0006810; 0055085; 0006865; 0003333; 0005886; 0006865; 0015171; 0005886; 0016021; 0071944","30,29,20,35,25,27,30,24,26,34,21,27,25,39,26,21,11,26,22,22,26,47,5,21,17,29,23,25,8,21,26,13,4,34,3,42,36,28,21,38,27,44,42,13,44",25.7111111111111,0.00678782170838177,188.5546062,200.2640367,210.712372,217.6254696,225.7999007,208.2969996,187.4103432,172.133718,198.4470073,210.2814723,219.5866306,215.6040819,13.91841149,13.9235738,13.91968075,13.92367453,13.96817062,13.7384756,13.60403524,13.43292351,13.23727119,12.9210359,12.68839361,12.62915643
"PMR1","YGL167C","ORF","187616-190468","-","VII",NA,0,1,0,"0006811; 0016236; 0016020; 0000139; 0006810; 0016021; 0000166; 0016021; 0006874; 0005388; 0005794; 0005388; 0006816; 0006816; 0006887; 0016787; 0005887; 0070588; 0046872; 0000166; 0016021; 0005388; 0006816; 0015410; 0006828; 0000139; 0005388; 0006816; 0000139; 0005509; 0005388; 0005524","16,47,17,51,43,54,27,24,24,20,45,42,51,28,43,64,28,51,17,29,44,14,20,18,34,36,26,16,44,34,12,17,43,23,47,18,19,32,21,32,22,28,21,6,18,27,17,18,42,22,30,20,24,39,34,28,26,16,20,24,27,14,21,24,14,18,13,18,30,31,10,18,9,21,27,14,6,19,33,18,26,40,22,36,40,12,12,6,43,15,20,47,39,16,30,19,43,17,17,29,28,26,25,21,22,14,10,15,33,17,14,24,24,5,35,20,27,36,30,7,13,15,32,3,2,39,28,27,23,19,41,30,17,17,16,19,13,17,2,28,27,15,12,28,21,41,20,23,40,22,41,18,44,28,27,31,41,32,34,44,27,40,40,13,21,38,31,18,42,32,29,40,22,17,26,21,32,40,42,11,29,11,48,29,27,17,13,34,23,41,11,7,43,22,7,36,4,33,9,30,28,45,17,34,17,33,21,21,35,14,32,19,19,13,11,14,22,8,23,23,46,43,29,32,37,38,32,10,33,29,45,11,3,15,19,19,41,25,39,47,17,8,13,13,11,18,12,26,25,28,29,30,15,15,46,22,18,17,10,17,42,5,13,22,2,7,14,15,15,4,40,32,22,8,14,28,13,27,13,18,47,23,45,19,18,34,22,54,25,13,27,43,33,14,13,29,14,16,30,42,20,21,26,32,45,26,26,50,24,29,29,15,21,30,40,19,27,30,24,37,32,27,49,11,40,16,18,9,20,20,58,28,12,14,22,26,5,25,10,17,19,14,36,20,22,11,38,26,16,35,44,50,39,45,48,35,23,19,22,4,29,31,20,34,16,10,16,25,17,28,20,46,16,14,56,25,20,28,11,19,27,44,40,41,20,35,21,16,16,29,21,28,44,24,19,19,38,15,18,27,30,24,6,15,26,25,17,33,10,18,20,21,33,26,17,21,17,24,36,30,30,13,22,12,21,17,21,12,21,19,26,9,24,20,28,33,19,23,11,23,27,31,22,22,10,42,39,25,7,42,17,29,26,40,22,18,17,19,20,8,31,23,38,20,22,28,14,18,12,37,8,15,25,15,32,40,17,16,29,18,9,30,11,16,25,18,25,16,15,34,24,39,17,21,18,29,41,63,39,11,19,25,30,27,18,15,16,27,31,35,25,16,25,23,20,21,37,18,37,21,8,36,20,21,30,38,42,20,33,19,35,24,26,22,22,26,28,6,25,27,34,7,9,30,17,14,19,24,30,31,4,24,10,13,25,25,18,13,20,24,14,21,17,44,30,26,16,15,22,10,31,26,22,21,17,36,28,43,28,29,14,8,10,13,14,10,14,19,18,10,13,44,18,27,9,8,28,23,16,22,18,21,12,13,26,18,34,22,37,27,11,2,18,30,17,12,30,25,44,34,13,22,10,15,32,28,12,18,17,28,29,20,21,15,18,15,28,2,26,21,25,21,29,10,22,26,20,19,31,40,21,20,24,15,16,27,17,19,18,21,25,21,29,10,22,26,20,19,31,40,21,20,24,15,16,27,17,19,18,16,23,23,14,15,17,16,14,16,15,14,15,17,14,9,5,14,14,12,12,16,23,23,14,15,17,16,14,16,15,14,15,17,14,9,5,14,14,12,12,40,21,13,50,30,34,24,41,15,54,53,50,37,27,47,46,47,28,26,37,37,37,38,19,27,27,11,26,13,27,39,31,9,35,38,28,30,15,29,28,53,11,21,44,18,54,35,21,56,58,59,25,23,39,53,44,31,66,62,25,41,13,35,27,35,39,31,44,31,36,24,50,11,23,19,25,22,32,52,46,21,26,29,12,22,56,45,47,17,20,44,9,49,46,46,34,15,17,12,37,49,34,45,62,49,51,44,25,27,40,34,50,16,27,26,33,35,24,53,18,48,63,26,23,54,41,42,42,41,24,36,29,29,27,28,39,45,33,24,26,19,31,15,48,48,22,41,30,20,25,40,38,28,22,16,45,35,13,14,32,27,46,14,30,38,37,27,36,33,38,38,22,21,24,49,30,34,4,6,15,35,40,14,13,18,38,38,35,19,23,20,37,44,36,16,15,42,23,27,37,24,22,37,39,14,28,44,3,22,21,45,41,33,27,8,17,14,15,43,22,34,28,22,35,35,25,47,13,38,13,21,34,28,23,42,23,45,31,18,27,4,41,27,25,21,23,45,44,26,23,27,47,46,39,38,26,4,25,49,34,36,25,56,43,35,29,48,44,37,38,53,29,42,26,24,30,38,32,27,37,33,41,43,34,35,15,17,23,13,31,12,35,31,35,24,12,42,27,33,43,44,47,34,5,43,8,28,18,16,35,14,21,15,19,7,23,14,6,15,24,19,5,18,16,6,17,17,18,16,15,20,18,17,13,13,34,9,20,43,36,15,19,17,14,12,24,41,19,35,35,18,11,26,24,6,23,18,20,26,25,24,13,27,32,28",25.6309963099631,0.00869861869239783,37.02270445,36.79399647,36.71230741,37.03374453,37.62012157,39.36823569,42.03472242,47.66558133,48.54236358,46.92238559,42.24700479,33.5602073,39.12135129,40.19567406,41.95616811,44.57326118,48.19087559,56.20227319,58.08866174,58.49337906,57.9188503,61.98504528,67.261363,74.32035997
"MXR2","YCL033C","ORF","62776-63282","-","III",NA,NA,NA,NA,"0033743; 0030091; 0016671; 0006979; 0033743; 0005739; 0034599; 0055114; 0033743; 0034599; 0046872; 0033743; 0016491; 0055114","27,29,23,20,29",25.6,-0.00447086379940805,31.76612923,33.11879093,35.65934776,38.58335,45.45861342,46.0034508,44.90537657,40.79713107,38.06116555,39.4580934,43.96212064,52.82122517,21.33123802,22.75770851,23.36426276,22.92539344,19.95043971,14.34040418,12.55647978,12.16598471,15.47701397,14.88801085,12.26486197,6.196720437
"IVY1","YDR229W","ORF","924785-926146","+","IV",NA,NA,NA,NA,"0005773; 0000329; 0042144; 0042144; 0005543; 0005774; 0016020; 0000329; 0042144","23,20,34,26,25",25.6,-0.00519366069752148,28.05823497,27.25946491,26.23523232,24.99579042,23.03660249,21.51926369,20.44461486,21.41919461,18.49364692,15.95256776,13.44595548,11.69153569,13.71359957,14.16170771,14.70355262,15.39899746,16.19912479,17.7440365,18.77917419,19.01552095,17.04942667,15.43451729,15.73906888,20.02069311
"APL1","YJR005W","ORF","445923-448025","+","X",NA,NA,NA,NA,"0006897; 0016020; 0030139; 0016192; 0015031; 0006810; 0003674; 0005935; 0005886; 0005886; 0006886; 0008565; 0015031; 0016192; 0030117; 0005905; 0005905; 0030122","33,13,26,38,18",25.6,-0.00618924109027381,33.24663104,33.38828775,33.74264082,34.18555243,35.4031532,35.19121421,35.36886194,38.20017081,36.96705477,34.55642648,30.58393356,24.76544451,7.965272591,7.970105363,8.028283319,8.164760079,8.469197568,8.715448252,9.297737038,9.786621618,9.624541061,9.549105412,9.314944274,8.875590018
"AHP1","YLR109W","ORF","368781-369311","+","XII",NA,NA,NA,NA,"0051920; 0016209; 0005886; 0034599; 0008379; 0008379; 0008379; 0005737; 0055114; 0004601; 0045454; 0005829; 0005737; 0045454; 0045454; 0005737; 0010038; 0016491; 0016491","27,20,28,25,23,18,42,20,17,13,15,29,15,8,44,15,39,31,27,17,55,25,18,38,30",25.56,-0.00527916084915955,2145.334027,2114.08795,2115.246299,2162.179361,2303.824759,2504.007416,2662.405108,2615.306603,2553.66578,2502.889394,2387.250662,2186.573123,4516.96123,3976.258686,3354.498878,2540.395182,1503.541744,914.0068582,561.7804644,711.363126,1827.601785,2814.865947,3567.722837,3667.5891
"RPL38","YLR325C","ORF","781143-781379","-","XII",NA,NA,NA,NA,"0005622; 0003735; 0022618; 0003735; 0006412; 0003723; 0003735; 0030529; 0005737; 0005737; 0005840; 0006412; 0005840; 0002181; 0022625","25,23,18,23,24,30,38,37,36,26,33,43,29,33,27,28,19,33,9,7,22,18,24,41,22,17,39,15,27,18,30,36,13,17,13",25.5142857142857,0.00764277313902144,4166.214993,4180.891264,4189.709818,4199.881067,4186.068622,4227.983161,4247.74966,4170.094978,4198.518017,4208.31179,4204.685685,4176.018056,449.7116403,463.7397114,476.0354037,485.6754662,481.0953243,494.6919693,507.3743376,514.3692293,503.7171359,489.503462,494.4707361,541.2421174
"CPR3","YML078W","ORF","111002-111550","+","XIII",NA,NA,NA,NA,"0005759; 0005739; 0042277; 0006915; 0003755; 0005739; 0000413; 0016853; 0005739; 0005739; 0003755; 0003755; 0006457; 0003755; 0000413; 0006457; 0005739","22,16,28,21,24,28,21,33,35,25,18,23,30,30,28,36,21,26,21,24,23,28,20,36,17,24,26,35,34,22,21,18,19,38,26,21,16,24,25,37",25.5,0.0101556360903572,203.4652688,204.280866,205.7106366,206.5655732,211.1863251,205.3030755,195.6921336,179.4653022,172.8951896,170.6292014,172.824225,180.0375127,312.7421058,290.5549073,263.6153389,226.8725675,176.3703085,149.4296507,125.5511986,130.9017934,219.6589867,281.0383335,321.2614027,313.480995
"VTC4","YJL012C","ORF","411234-413399","-","X",NA,NA,NA,NA,"0016237; 0031310; 0016021; 0033254; 0007034; 0007034; 0016237; 0005783; 0005774; 0071944; 0048016; 0008976; 0000329; 0006797; 0042144; 0016020; 0005773; 0006799; 0000822; 0005737; 0000329; 0016021; 0006797","29,38,28,5,18,37,20,3,39,28,41,43,37,45,2,24,17,31,33,20,24,10,18,25,21",25.44,0.00207293006639548,124.7737111,124.1301893,123.069986,122.0331548,119.6587909,120.4776188,120.4585201,117.3501629,113.1715538,109.9294131,107.1856746,106.611455,233.8846263,236.6522874,240.5408854,246.7062037,256.728551,260.9413715,271.9277879,279.851979,274.3875444,273.4261015,274.36159,279.6007207
"RTG2","YGL252C","ORF","25718-27484","-","VII",NA,0,0,1,"0031930; 0042991; 0006357; 0001076; 0045944; 0005737; 0035327; 0001076; 0045944; 0045944; 0035753; 0046695; 0031930; 1900008; 0001076; 0001079; 0042991","39,13,38,44,63,38,57,35,31,28,64,51,29,51,21,35,10,49,56,48,52,56,44,2,32,31,54,47,27,20,32,39,45,52,25,24,32,38,37,31,18,16,19,20,29,14,9,20,30,21,16,14,20,14,17,14,15,16,9,39,37,14,18,4,9,11,15,11,16,17,19,21,14,27,16,16,23,9,22,40,24,15,25,27,20,21,13,15,18,22,17,32,23,17,16,20,9,3,17,16,16,32,34,24,27,21,12,20,35,27,26,5,16,30,25,27,22,21,15,12,34,23,30,29,22,17,15,20,12,17,14,12,36,22,15,15,23,20,17,21,13,14,12,20,16,14,13,12,17,25,16,12,13,17,22,22,13,12,24,20,49,20,17,16,19,25,23,22,26,27,25,18,24,16,15,30,13,20,17,19,12,31,15,17,14,15,19,15,25,22,16,14,13,14,15,14,25,23,28,21,27,24,26,20,14,15,13,19,23,22,32,26,20,25,19,18,22,18,21,15,19,22,21,16,35,19,21,22,27,16,28,29,15,19,16,24,10,25,14,21,11,27,21,20,25,34,29,32,22,26,21,14,31,18,20,19,18,21,18,22,19,19,15,17,18,14,20,18,25,25,20,14,18,7,16,24,22,14,22,20,33,16,15,20,23,15,21,30,19,29,26,19,18,14,23,14,22,24,45,4,21,28,30,35,20,45,35,42,31,22,43,6,25,29,13,27,35,22,3,23,29,30,19,39,41,18,35,23,21,18,14,32,34,30,1,28,15,18,25,25,20,17,31,13,21,15,15,23,16,18,21,24,23,18,16,19,37,14,20,42,28,16,25,36,37,25,41,23,32,32,25,44,34,25,26,34,13,50,20,42,28,16,25,36,37,25,41,23,32,32,25,44,34,25,26,34,13,50,35,36,53,20,14,6,22,35,40,15,24,27,36,28,26,33,22,26,26,35,36,53,20,14,6,22,35,40,15,24,27,36,28,26,33,22,26,26,26,46,25,22,21,8,26,46,32,52,29,36,39,25,23,7,26,58,25,34,14,24,19,8,20,22,8,22,25,33,28,18,18,16,18,19,25,28,22,24,24,20,23,9,15,15,18,20,14,15,17,22,34,18,19,13,18,14,28,22,21,30,17,25,8,39,25,20,28,58,47,16,57,46,26,39,11,35,44,44,33,32,31,50,47,61,55,48,33,51,42,44,22,33,44,28,26,28,14,22,56,43,36,60,26,29,28,13,11,35,14,54,33,32,38,32,25,28,30,31,17,23,15,24,52,29,21,48,30,7,15,48,13,50,40,31,59,40,17,44,16,33,35,37,15,27,41,37,35,45,41,41,37,13,53,26,55,52,41,38,30,51,37,43,44,49,47,53,33,51,47,48,44,13,22,44,35,21,47,34,27,32,51,27,49,26,28,48,26,48,44,24,18,15,11,16,23,19,37,29,13,19,41,45,23,24,20,14,20,22,10,23,11,14,16,22,20,12,18,12,17,27,20,14,6,18,16,10,17,21,10,18,19,18,16,22,19,21,16,24,28,13,22,16,13,50,38,36,46,49,44,35,16,21,9,28,28,37,21,38,25,40,45,33,16,12,12,13,23,18,13,13,20,11,13,20,17,17,26,5,20,16,11,22,21",25.4285714285714,0.00237901957599278,52.70351645,53.58693397,54.71751112,55.63104957,57.83055386,55.99957193,53.86703435,52.73434696,53.15000626,53.9682723,55.76886022,58.48725115,47.12336885,48.49571442,49.47014759,50.07468702,49.66704697,45.26385159,46.13954287,47.99849374,49.76884297,47.84653259,44.92480466,40.69349836
"PRD1","YCL057W","ORF","24768-26906","+","III",NA,NA,NA,NA,"0005737; 0005739; 0005737; 0016787; 0046872; 0006508; 0008237; 0005794; 0004222; 0000324; 0008233; 0005737; 0005737; 0005737; 0006508; 0006508; 0004222; 0004222; 0005758; 0005739; 0004222; 0006508; 0008237","19,24,33,27,24",25.4,-0.00196799632117117,40.87926395,38.94413283,37.05977435,35.21829481,34.00464951,32.48985812,31.19172407,30.61667581,26.38299603,25.39283814,27.24271644,34.35491343,106.2005941,108.7423778,112.6071871,118.4874566,127.3924237,139.6680541,143.3100587,143.9852456,141.1860552,138.8725204,135.8361617,133.217439
"LHP1","YDL051W","ORF","363952-364779","+","IV",NA,NA,NA,NA,"0003723; 0005634; 0003723; 0005654; 0000049; 0005634; 0030529; 0005634; 0008033; 0006396; 0005634; 0003723; 0003676; 0000166; 0005730","14,41,28,18,26",25.4,-0.000392798682590643,258.5579715,262.5946313,266.2317427,269.473023,272.374555,273.3238591,268.9422021,247.5428117,257.0758511,256.7996265,248.7727176,223.1743377,164.1240299,163.1878166,161.6454726,158.1729905,149.0252163,157.5221081,162.3171457,166.977806,167.6140331,165.0301869,166.5456055,178.3671106
"NOT3","YIL038C","ORF","280142-282652","-","IX",NA,NA,NA,NA,"0005515; 0000289; 0005737; 0006357; 0006355; 0006351; 0006355; 0004842; 0016567; 0005634; 0000290; 0017148; 0000932; 0032968; 0005737; 0005737; 0030015; 0005634; 0005634","25,26,27,17,32",25.4,0.0104006955533639,31.88629843,31.531012,31.10130421,30.79655765,30.16874131,31.07057375,31.65941644,30.75379469,28.79024817,27.98958452,28.01085422,30.0765632,30.4402264,30.7282383,30.95490236,31.24433348,31.78374531,30.08778776,28.74212561,28.04913011,30.51140532,31.53251107,30.94133175,27.15432533
"SHE10","YGL228W","ORF","67598-69331","+","VII",NA,NA,NA,NA,"0030529; 0030435; 0030476; 0003674; 0005783; 0005739; 0005739","22,19,29,23,34",25.4,0.00333794689724431,49.72663143,49.8320093,50.46222094,51.47675662,54.42806349,55.24117488,56.02812449,57.8783706,56.86310526,55.95083777,54.63406415,53.17786419,6.821115628,7.141194458,7.624984299,8.358429332,9.514897014,10.84471683,11.19368517,11.0195965,9.940281631,9.738855215,9.871556196,10.62671536
"ADE3","YGR204W","ORF","905934-908774","+","VII","folate biosynthesis; folate biosynthesis; folate biosynthesis; folate interconversions; folate interconversions; folate interconversions; folate polyglutamylation; folate transformations; folate transformations; folate transformations",0,0.5,0.5,"0000166; 0005634; 0004477; 0004488; 0035999; 0008152; 0000105; 0016874; 0004329; 0005524; 0009396; 0003824; 0006760; 0005524; 0006730; 0016787; 0005829; 0006730; 0003824; 0004488; 0016491; 0006164; 0008652; 0009086; 0055114; 0005737; 0005737; 0005634; 0005634; 0055114; 0005737; 0005737; 0004488; 0009113; 0004329; 0004477; 0004329","27,32,20,34,14",25.4,0.000594762238845132,280.462067,273.4662988,264.5831571,255.177471,238.6077492,235.5809352,238.1132274,251.7151465,252.5120873,249.2025301,241.5984933,228.3849409,3418.287623,3449.804999,3504.024039,3595.924623,3762.534245,3902.552302,3946.451398,3943.913348,3875.49225,3863.181958,3880.119128,3952.742377
